ProductKey,label,search_key,product_code,brand,category_key,subcategory_key,source_view,confidence,note
1629,Contoso DVD 38 DVD Storage Binder E25 Black,contoso dvd 38 dvd storage binder e25 black,0602059,Contoso,6,602,dim_contoso_product,I,
1630,Contoso DVD 60 DVD Storage Binder L20 Black,contoso dvd 60 dvd storage binder l20 black,0602060,Contoso,6,602,dim_contoso_product,I,
1631,Contoso DVD 55DVD Storage Binder M56 Black,contoso dvd 55dvd storage binder m56 black,0602061,Contoso,6,602,dim_contoso_product,I,
1632,Contoso DVD 48 DVD Storage Binder M50 Silver,contoso dvd 48 dvd storage binder m50 silver,0602062,Contoso,6,602,dim_contoso_product,I,
1633,Contoso DVD 58 DVD Storage Binder M55 Silver,contoso dvd 58 dvd storage binder m55 silver,0602063,Contoso,6,602,dim_contoso_product,I,
1634,Contoso DVD 38 DVD Storage Binder E25 Silver,contoso dvd 38 dvd storage binder e25 silver,0602064,Contoso,6,602,dim_contoso_product,I,
1635,Contoso DVD 60 DVD Storage Binder L20 Silver,contoso dvd 60 dvd storage binder l20 silver,0602065,Contoso,6,602,dim_contoso_product,I,
1636,Contoso DVD 55DVD Storage Binder M56 Silver,contoso dvd 55dvd storage binder m56 silver,0602066,Contoso,6,602,dim_contoso_product,I,
1637,Contoso DVD 48 DVD Storage Binder M50 Red,contoso dvd 48 dvd storage binder m50 red,0602067,Contoso,6,602,dim_contoso_product,I,
1638,Contoso DVD 58 DVD Storage Binder M55 Red,contoso dvd 58 dvd storage binder m55 red,0602068,Contoso,6,602,dim_contoso_product,I,
1639,Contoso DVD 38 DVD Storage Binder E25 Red,contoso dvd 38 dvd storage binder e25 red,0602069,Contoso,6,602,dim_contoso_product,I,
1640,Contoso DVD 60 DVD Storage Binder L20 Red,contoso dvd 60 dvd storage binder l20 red,0602070,Contoso,6,602,dim_contoso_product,I,
1641,Contoso DVD 55DVD Storage Binder M56 Red,contoso dvd 55dvd storage binder m56 red,0602071,Contoso,6,602,dim_contoso_product,I,
1642,Contoso DVD External DVD Burner M200 Black,contoso dvd external dvd burner m200 black,0602072,Contoso,6,602,dim_contoso_product,I,
1643,Contoso DVD External DVD Burner M200 Grey,contoso dvd external dvd burner m200 grey,0602073,Contoso,6,602,dim_contoso_product,I,
1644,Contoso DVD External DVD Burner M200 Blue,contoso dvd external dvd burner m200 blue,0602074,Contoso,6,602,dim_contoso_product,I,
1645,Contoso DVD External DVD Burner M200 Silver,contoso dvd external dvd burner m200 silver,0602075,Contoso,6,602,dim_contoso_product,I,
1646,Contoso DVD 9-Inch Player Portable M300 Black,contoso dvd 9-inch player portable m300 black,0602076,Contoso,6,602,dim_contoso_product,I,
1647,Contoso DVD 12-Inch Player Portable M400 Black,contoso dvd 12-inch player portable m400 black,0602077,Contoso,6,602,dim_contoso_product,I,
1648,Contoso DVD 7-Inch Player Portable E200 Black,contoso dvd 7-inch player portable e200 black,0602078,Contoso,6,602,dim_contoso_product,I,
1649,Contoso DVD 14-Inch Player Portable L100 Black,contoso dvd 14-inch player portable l100 black,0602079,Contoso,6,602,dim_contoso_product,I,
1650,Contoso DVD 15-Inch Player Portable L200 Black,contoso dvd 15-inch player portable l200 black,0602080,Contoso,6,602,dim_contoso_product,I,
1651,Contoso DVD 9-Inch Player Portable M300 Silver,contoso dvd 9-inch player portable m300 silver,0602081,Contoso,6,602,dim_contoso_product,I,
1652,Contoso DVD 12-Inch Player Portable M400 Silver,contoso dvd 12-inch player portable m400 silver,0602082,Contoso,6,602,dim_contoso_product,I,
1653,Contoso DVD 7-Inch Player Portable E200 Silver,contoso dvd 7-inch player portable e200 silver,0602083,Contoso,6,602,dim_contoso_product,I,
1654,Contoso DVD 14-Inch Player Portable L100 Silver,contoso dvd 14-inch player portable l100 silver,0602084,Contoso,6,602,dim_contoso_product,I,
1655,Contoso DVD 15-Inch Player Portable L200 Silver,contoso dvd 15-inch player portable l200 silver,0602085,Contoso,6,602,dim_contoso_product,I,
1656,Contoso DVD 9-Inch Player Portable M300 White,contoso dvd 9-inch player portable m300 white,0602086,Contoso,6,602,dim_contoso_product,I,
1657,Contoso DVD 12-Inch Player Portable M400 White,contoso dvd 12-inch player portable m400 white,0602087,Contoso,6,602,dim_contoso_product,I,
1658,Contoso DVD 7-Inch Player Portable E200 White,contoso dvd 7-inch player portable e200 white,0602088,Contoso,6,602,dim_contoso_product,I,
1659,Contoso DVD 14-Inch Player Portable L100 White,contoso dvd 14-inch player portable l100 white,0602089,Contoso,6,602,dim_contoso_product,I,
1660,Contoso DVD 15-Inch Player Portable L200 White,contoso dvd 15-inch player portable l200 white,0602090,Contoso,6,602,dim_contoso_product,I,
1661,MGS Hand Games for kids E300 Yellow,mgs hand games for kids e300 yellow,0701001,Tailspin Toys,7,701,dim_contoso_product,I,
1662,MGS Hand Games for students E400 Yellow,mgs hand games for students e400 yellow,0701002,Tailspin Toys,7,701,dim_contoso_product,I,
1663,MGS Hand Games men M300 Yellow,mgs hand games men m300 yellow,0701003,Tailspin Toys,7,701,dim_contoso_product,I,
1664,MGS Hand Games women M400 Yellow,mgs hand games women m400 yellow,0701004,Tailspin Toys,7,701,dim_contoso_product,I,
1665,MGS Hand Games for 12-16 boys E600 Yellow,mgs hand games for 12-16 boys e600 yellow,0701005,Tailspin Toys,7,701,dim_contoso_product,I,
1666,MGS Hand Games for Office worker L299 Yellow,mgs hand games for office worker l299 yellow,0701006,Tailspin Toys,7,701,dim_contoso_product,I,
1667,MGS Hand Games for kids E300 Black,mgs hand games for kids e300 black,0701007,Tailspin Toys,7,701,dim_contoso_product,I,
1668,MGS Hand Games for students E400 Black,mgs hand games for students e400 black,0701008,Tailspin Toys,7,701,dim_contoso_product,I,
1669,MGS Hand Games men M300 Black,mgs hand games men m300 black,0701009,Tailspin Toys,7,701,dim_contoso_product,I,
1670,MGS Hand Games women M400 Black,mgs hand games women m400 black,0701010,Tailspin Toys,7,701,dim_contoso_product,I,
1671,MGS Hand Games for 12-16 boys E600 Black,mgs hand games for 12-16 boys e600 black,0701011,Tailspin Toys,7,701,dim_contoso_product,I,
1672,MGS Hand Games for Office worker L299 Black,mgs hand games for office worker l299 black,0701012,Tailspin Toys,7,701,dim_contoso_product,I,
1673,MGS Hand Games for kids E300 Red,mgs hand games for kids e300 red,0701013,Tailspin Toys,7,701,dim_contoso_product,I,
1674,MGS Hand Games for students E400 Red,mgs hand games for students e400 red,0701014,Tailspin Toys,7,701,dim_contoso_product,I,
1675,MGS Hand Games men M300 Red,mgs hand games men m300 red,0701015,Tailspin Toys,7,701,dim_contoso_product,I,
1676,MGS Hand Games women M400 Red,mgs hand games women m400 red,0701016,Tailspin Toys,7,701,dim_contoso_product,I,
1677,MGS Hand Games for 12-16 boys E600 Red,mgs hand games for 12-16 boys e600 red,0701017,Tailspin Toys,7,701,dim_contoso_product,I,
1678,MGS Hand Games for Office worker L299 Red,mgs hand games for office worker l299 red,0701018,Tailspin Toys,7,701,dim_contoso_product,I,
1679,MGS Hand Games for kids E300 Silver,mgs hand games for kids e300 silver,0701019,Tailspin Toys,7,701,dim_contoso_product,I,
1680,MGS Hand Games for students E400 Silver,mgs hand games for students e400 silver,0701020,Tailspin Toys,7,701,dim_contoso_product,I,
1681,MGS Hand Games men M300 Silver,mgs hand games men m300 silver,0701021,Tailspin Toys,7,701,dim_contoso_product,I,
1682,MGS Hand Games women M400 Silver,mgs hand games women m400 silver,0701022,Tailspin Toys,7,701,dim_contoso_product,I,
1683,MGS Hand Games for 12-16 boys E600 Silver,mgs hand games for 12-16 boys e600 silver,0701023,Tailspin Toys,7,701,dim_contoso_product,I,
1684,MGS Hand Games for Office worker L299 Silver,mgs hand games for office worker l299 silver,0701024,Tailspin Toys,7,701,dim_contoso_product,I,
1685,SV Hand Games for kids E30 Yellow,sv hand games for kids e30 yellow,0701025,Southridge Video,7,701,dim_contoso_product,I,
1686,SV Hand Games for students E40 Yellow,sv hand games for students e40 yellow,0701026,Southridge Video,7,701,dim_contoso_product,I,
1687,SV Hand Games men M30 Yellow,sv hand games men m30 yellow,0701027,Southridge Video,7,701,dim_contoso_product,I,
1688,SV Hand Games women M40 Yellow,sv hand games women m40 yellow,0701028,Southridge Video,7,701,dim_contoso_product,I,
1689,SV Hand Games for 12-16 boys E60 Yellow,sv hand games for 12-16 boys e60 yellow,0701029,Southridge Video,7,701,dim_contoso_product,I,
1690,SV Hand Games for Office worker L28 Yellow,sv hand games for office worker l28 yellow,0701030,Southridge Video,7,701,dim_contoso_product,I,
1691,SV Hand Games for kids E30 Black,sv hand games for kids e30 black,0701031,Southridge Video,7,701,dim_contoso_product,I,
1692,SV Hand Games for students E40 Black,sv hand games for students e40 black,0701032,Southridge Video,7,701,dim_contoso_product,I,
1693,SV Hand Games men M30 Black,sv hand games men m30 black,0701033,Southridge Video,7,701,dim_contoso_product,I,
1694,SV Hand Games women M40 Black,sv hand games women m40 black,0701034,Southridge Video,7,701,dim_contoso_product,I,
1695,SV Hand Games for 12-16 boys E60 Black,sv hand games for 12-16 boys e60 black,0701035,Southridge Video,7,701,dim_contoso_product,I,
1696,SV Hand Games for Office worker L28 Black,sv hand games for office worker l28 black,0701036,Southridge Video,7,701,dim_contoso_product,I,
1697,SV Hand Games for kids E30 Red,sv hand games for kids e30 red,0701037,Southridge Video,7,701,dim_contoso_product,I,
1698,SV Hand Games for students E40 Red,sv hand games for students e40 red,0701038,Southridge Video,7,701,dim_contoso_product,I,
1699,SV Hand Games men M30 Red,sv hand games men m30 red,0701039,Southridge Video,7,701,dim_contoso_product,I,
1700,SV Hand Games women M40 Red,sv hand games women m40 red,0701040,Southridge Video,7,701,dim_contoso_product,I,
1701,SV Hand Games for 12-16 boys E60 Red,sv hand games for 12-16 boys e60 red,0701041,Southridge Video,7,701,dim_contoso_product,I,
1702,SV Hand Games for Office worker L28 Red,sv hand games for office worker l28 red,0701042,Southridge Video,7,701,dim_contoso_product,I,
1703,SV Hand Games for kids E30 Silver,sv hand games for kids e30 silver,0701043,Southridge Video,7,701,dim_contoso_product,I,
1704,SV Hand Games for students E40 Silver,sv hand games for students e40 silver,0701044,Southridge Video,7,701,dim_contoso_product,I,
1705,SV Hand Games men M30 Silver,sv hand games men m30 silver,0701045,Southridge Video,7,701,dim_contoso_product,I,
1706,SV Hand Games women M40 Silver,sv hand games women m40 silver,0701046,Southridge Video,7,701,dim_contoso_product,I,
1707,MGS Dal of Honor Airborne M150,mgs dal of honor airborne m150,0702001,Tailspin Toys,7,702,dim_contoso_product,I,
1708,MGS Collector's M160,mgs collector's m160,0702002,Tailspin Toys,7,702,dim_contoso_product,I,
1709,MGS Gears of War M170,mgs gears of war m170,0702003,Tailspin Toys,7,702,dim_contoso_product,I,
1710,MGS Age of Empires III: The Asian Dynasties M180,mgs age of empires iii: the asian dynasties m180,0702004,Tailspin Toys,7,702,dim_contoso_product,I,
1711,MGS Age of Empires III: The Asian Dynasties M190,mgs age of empires iii: the asian dynasties m190,0702005,Tailspin Toys,7,702,dim_contoso_product,I,
1712,MGS Flight Simulator X Acceleration Expansion Pack M200,mgs flight simulator x acceleration expansion pack m200,0702006,Tailspin Toys,7,702,dim_contoso_product,I,
1713,MGS Zoo Tycoon 2: Extinct Animals M210,mgs zoo tycoon 2: extinct animals m210,0702007,Tailspin Toys,7,702,dim_contoso_product,I,
1714,MGS Halo 2 for Windows Vista M220,mgs halo 2 for windows vista m220,0702008,Tailspin Toys,7,702,dim_contoso_product,I,
1715,MGS Shadow-run M230,mgs shadow-run m230,0702009,Tailspin Toys,7,702,dim_contoso_product,I,
1716,MGS Age of Empires III: The War Chiefs M240,mgs age of empires iii: the war chiefs m240,0702010,Tailspin Toys,7,702,dim_contoso_product,I,
1717,MGS Flight Simulator X M250,mgs flight simulator x m250,0702011,Tailspin Toys,7,702,dim_contoso_product,I,
1718,MGS Zoo Tycoon 2: Zookeeper Collection M260,mgs zoo tycoon 2: zookeeper collection m260,0702012,Tailspin Toys,7,702,dim_contoso_product,I,
1719,MGS Zoo Tycoon 2: Marine Mania Expansion Pack M270,mgs zoo tycoon 2: marine mania expansion pack m270,0702013,Tailspin Toys,7,702,dim_contoso_product,I,
1720,MGS Zoo Tycoon 2: African Adventure M280,mgs zoo tycoon 2: african adventure m280,0702014,Tailspin Toys,7,702,dim_contoso_product,I,
1721,MGS Rise of Nations: Rise of Legends M290,mgs rise of nations: rise of legends m290,0702015,Tailspin Toys,7,702,dim_contoso_product,I,
1722,MGS Zoo Tycoon 2: End range Species Expansion Pack E105,mgs zoo tycoon 2: end range species expansion pack e105,0702016,Tailspin Toys,7,702,dim_contoso_product,I,
1723,MGS Age of Empires III: The Asian Dynasties E106,mgs age of empires iii: the asian dynasties e106,0702017,Tailspin Toys,7,702,dim_contoso_product,I,
1724,MGS Fable: The Lost Chapters E107,mgs fable: the lost chapters e107,0702018,Tailspin Toys,7,702,dim_contoso_product,I,
1725,MGS Dungeon Siege II E105,mgs dungeon siege ii e105,0702019,Tailspin Toys,7,702,dim_contoso_product,I,
1726,MGS Zoo Tycoon 2 E108,mgs zoo tycoon 2 e108,0702020,Tailspin Toys,7,702,dim_contoso_product,I,
1727,MGS Rise of Nations: Gold Edition M300,mgs rise of nations: gold edition m300,0702021,Tailspin Toys,7,702,dim_contoso_product,I,
1728,MGS Age of Mythology: Gold Edition M310,mgs age of mythology: gold edition m310,0702022,Tailspin Toys,7,702,dim_contoso_product,I,
1729,MGS Rise of Nations: Thrones and Patriots M320,mgs rise of nations: thrones and patriots m320,0702023,Tailspin Toys,7,702,dim_contoso_product,I,
1730,MGS Dungeon Siege: Legends of Aranna M330,mgs dungeon siege: legends of aranna m330,0702024,Tailspin Toys,7,702,dim_contoso_product,I,
1731,MGS King& Myths: The Age Collection M340,mgs king& myths: the age collection m340,0702025,Tailspin Toys,7,702,dim_contoso_product,I,
1732,MGS Age of Mythology: The Titans Expansion M350,mgs age of mythology: the titans expansion m350,0702026,Tailspin Toys,7,702,dim_contoso_product,I,
1733,MGS Halo: Combat Evolved E109,mgs halo: combat evolved e109,0702027,Tailspin Toys,7,702,dim_contoso_product,I,
1734,MGS Zoo Tycoon Complete Collection E110,mgs zoo tycoon complete collection e110,0702028,Tailspin Toys,7,702,dim_contoso_product,I,
1735,MGS Flight Simulator 2004: A Century of Flight E111,mgs flight simulator 2004: a century of flight e111,0702029,Tailspin Toys,7,702,dim_contoso_product,I,
1736,MGS Rise of Nations E112,mgs rise of nations e112,0702030,Tailspin Toys,7,702,dim_contoso_product,I,
1737,MGS Freelancer E113,mgs freelancer e113,0702031,Tailspin Toys,7,702,dim_contoso_product,I,
1738,MGS Impossible Creatures E114,mgs impossible creatures e114,0702032,Tailspin Toys,7,702,dim_contoso_product,I,
1739,MGS RalliSport Challenge E115,mgs rallisport challenge e115,0702033,Tailspin Toys,7,702,dim_contoso_product,I,
1740,MGS MechCollection E116,mgs mechcollection e116,0702034,Tailspin Toys,7,702,dim_contoso_product,I,
1741,MGS MechWarrior 4: Mercenaries E117,mgs mechwarrior 4: mercenaries e117,0702035,Tailspin Toys,7,702,dim_contoso_product,I,
1742,MGS Age of Mythology E118,mgs age of mythology e118,0702036,Tailspin Toys,7,702,dim_contoso_product,I,
1743,MGS Combat Flight Simulator 3 E119,mgs combat flight simulator 3 e119,0702037,Tailspin Toys,7,702,dim_contoso_product,I,
1744,MGS Zoo Tycoon Marine Mania E120,mgs zoo tycoon marine mania e120,0702038,Tailspin Toys,7,702,dim_contoso_product,I,
1745,MGS MechWarrior 4 Mach Packs X100,mgs mechwarrior 4 mach packs x100,0702039,Tailspin Toys,7,702,dim_contoso_product,I,
1746,MGS Zoo Tycoon Dinosaur Digs X200,mgs zoo tycoon dinosaur digs x200,0702040,Tailspin Toys,7,702,dim_contoso_product,I,
1747,MGS Dungeon Siege X300,mgs dungeon siege x300,0702041,Tailspin Toys,7,702,dim_contoso_product,I,
1748,MGS Classic Flight Collection X400,mgs classic flight collection x400,0702042,Tailspin Toys,7,702,dim_contoso_product,I,
